billing_id,matter_id,attorney_id,billing_date,hours_worked,hourly_rate,amount,billable_status
2826,87,11,2023-01-02,36.9,210.1115011743209,7753.11,Billable
2827,87,8,2023-02-02,56.2,246.99098521619942,13880.89,Non-Billable
2828,87,12,2023-03-02,47.9,155.80836121681995,7463.22,Billable
2829,87,8,2023-03-02,73.7,246.99098521619942,18203.24,Billable
2830,87,11,2023-03-02,73.5,210.1115011743209,15443.2,Non-Billable
2831,87,11,2023-04-02,53.5,210.1115011743209,11240.97,Billable
2832,87,12,2023-05-02,75.0,155.80836121681995,11685.63,Billable
2833,87,8,2023-05-02,48.7,246.99098521619942,12028.46,Non-Billable
2834,87,11,2023-05-02,30.1,210.1115011743209,6324.36,Non-Billable
2835,87,12,2023-06-02,50.1,155.80836121681995,7806.0,Non-Billable
2836,87,8,2023-06-02,28.2,246.99098521619942,6965.15,Billable
2837,87,11,2023-06-02,79.5,210.1115011743209,16703.86,Billable
2838,87,11,2023-07-02,76.6,210.1115011743209,16094.54,Billable
2839,87,12,2023-08-02,64.0,155.80836121681995,9971.74,Billable
2840,87,8,2023-08-02,37.6,246.99098521619942,9286.86,Non-Billable
2841,87,11,2023-09-02,64.0,210.1115011743209,13447.14,Billable
2842,88,5,2024-04-14,68.5,333.24426408004217,22827.23,Billable
2843,88,10,2024-04-14,11.2,246.99098521619942,2766.3,Billable
2844,88,5,2024-05-14,77.6,333.24426408004217,25859.75,Billable
2845,88,10,2024-05-14,49.0,246.99098521619942,12102.56,Billable
2846,88,10,2024-06-14,29.4,246.99098521619942,7261.53,Non-Billable
2847,88,5,2024-07-14,76.7,333.24426408004217,25559.84,Billable
2848,88,5,2024-08-14,29.3,333.24426408004217,9764.06,Billable
2849,88,5,2024-09-14,20.3,333.24426408004217,6764.86,Non-Billable
2850,88,10,2024-09-14,26.3,246.99098521619942,6495.86,Non-Billable
2851,88,10,2024-10-14,70.2,246.99098521619942,17338.77,Non-Billable
2852,88,5,2024-11-14,48.7,333.24426408004217,16229.0,Billable
2853,89,5,2024-04-12,52.0,333.24426408004217,17328.7,Billable
2854,89,6,2024-04-12,17.9,311.18528947223797,5570.22,Billable
2855,89,5,2024-05-12,36.0,333.24426408004217,11996.79,Non-Billable
2856,89,1,2024-05-12,54.9,209.86584841970367,11521.64,Billable
2857,89,9,2024-05-12,65.2,496.7566614134116,32388.53,Billable
2858,89,5,2024-06-12,72.8,333.24426408004217,24260.18,Billable
2859,89,1,2024-06-12,78.1,209.86584841970367,16390.52,Non-Billable
2860,89,9,2024-06-12,30.4,496.7566614134116,15101.4,Billable
2861,89,5,2024-07-12,11.8,333.24426408004217,3932.28,Non-Billable
2862,89,6,2024-07-12,60.1,311.18528947223797,18702.24,Non-Billable
2863,89,9,2024-07-12,50.7,496.7566614134116,25185.56,Billable
2864,89,5,2024-08-12,36.5,333.24426408004217,12163.42,Non-Billable
2865,89,6,2024-08-12,36.7,311.18528947223797,11420.5,Non-Billable
2866,89,1,2024-09-12,25.7,209.86584841970367,5393.55,Non-Billable
2867,89,6,2024-09-12,54.1,311.18528947223797,16835.12,Non-Billable
2868,89,9,2024-09-12,61.3,496.7566614134116,30451.18,Non-Billable
2869,89,5,2024-10-12,52.5,333.24426408004217,17495.32,Non-Billable
2870,89,1,2024-10-12,40.9,209.86584841970367,8583.51,Billable
2871,89,9,2024-10-12,73.8,496.7566614134116,36660.64,Billable
2872,89,1,2024-11-12,35.3,209.86584841970367,7408.26,Billable
2873,89,6,2024-11-12,78.1,311.18528947223797,24303.57,Non-Billable
2874,89,5,2024-12-12,71.6,333.24426408004217,23860.29,Billable
2875,89,6,2024-12-12,15.4,311.18528947223797,4792.25,Billable
2876,89,9,2024-12-12,52.4,496.7566614134116,26030.05,Billable
2877,90,4,2022-01-16,38.5,263.9493860652042,10162.05,Non-Billable
2878,90,10,2022-01-16,52.4,246.99098521619942,12942.33,Billable
2879,90,3,2022-01-16,18.3,356.50515929852793,6524.04,Billable
2880,90,9,2022-01-16,78.8,496.7566614134116,39144.42,Non-Billable
2881,90,12,2022-01-16,71.7,155.80836121681995,11171.46,Billable
2882,90,4,2022-02-16,71.3,263.9493860652042,18819.59,Billable
2883,90,3,2022-02-16,63.6,356.50515929852793,22673.73,Non-Billable
2884,90,9,2022-02-16,62.0,496.7566614134116,30798.91,Billable
2885,90,12,2022-02-16,68.4,155.80836121681995,10657.29,Billable
2886,90,4,2022-03-16,79.3,263.9493860652042,20931.19,Billable
2887,90,10,2022-03-16,47.1,246.99098521619942,11633.28,Billable
2888,90,3,2022-03-16,34.8,356.50515929852793,12406.38,Billable
2889,90,9,2022-03-16,26.9,496.7566614134116,13362.75,Billable
2890,90,4,2022-04-16,72.9,263.9493860652042,19241.91,Non-Billable
2891,90,10,2022-04-16,17.5,246.99098521619942,4322.34,Non-Billable
2892,90,9,2022-04-16,34.8,496.7566614134116,17287.13,Billable
2893,90,12,2022-04-16,54.2,155.80836121681995,8444.81,Non-Billable
2894,90,4,2022-05-16,30.3,263.9493860652042,7997.67,Billable
2895,90,10,2022-05-16,61.3,246.99098521619942,15140.55,Non-Billable
2896,90,3,2022-05-16,74.1,356.50515929852793,26417.03,Non-Billable
2897,90,12,2022-05-16,51.5,155.80836121681995,8024.13,Billable
2898,90,4,2022-06-16,41.7,263.9493860652042,11006.69,Billable
2899,90,10,2022-06-16,45.6,246.99098521619942,11262.79,Non-Billable
2900,90,9,2022-06-16,26.3,496.7566614134116,13064.7,Billable
2901,90,12,2022-06-16,49.5,155.80836121681995,7712.51,Non-Billable
2902,90,4,2022-07-16,69.1,263.9493860652042,18238.9,Billable
2903,90,3,2022-07-16,63.0,356.50515929852793,22459.83,Billable
2904,90,12,2022-07-16,71.8,155.80836121681995,11187.04,Non-Billable
2905,90,10,2022-08-16,50.3,246.99098521619942,12423.65,Non-Billable
2906,90,3,2022-08-16,34.3,356.50515929852793,12228.13,Billable
2907,90,4,2022-09-16,72.0,263.9493860652042,19004.36,Billable
2908,90,10,2022-09-16,28.2,246.99098521619942,6965.15,Non-Billable
2909,90,3,2022-09-16,74.7,356.50515929852793,26630.94,Non-Billable
2910,90,4,2022-10-16,45.6,263.9493860652042,12036.09,Billable
2911,90,3,2022-10-16,77.2,356.50515929852793,27522.2,Non-Billable
2912,90,9,2022-10-16,23.7,496.7566614134116,11773.13,Billable
2913,90,12,2022-10-16,11.8,155.80836121681995,1838.54,Billable
2914,90,10,2022-11-16,39.9,246.99098521619942,9854.94,Billable
2915,90,3,2022-11-16,68.2,356.50515929852793,24313.65,Billable
2916,90,9,2022-11-16,60.1,496.7566614134116,29855.08,Billable
2917,90,12,2022-11-16,40.3,155.80836121681995,6279.08,Billable
2918,90,9,2022-12-16,77.8,496.7566614134116,38647.67,Billable
2919,90,12,2022-12-16,25.6,155.80836121681995,3988.69,Billable
2920,90,4,2023-01-16,45.5,263.9493860652042,12009.7,Billable
2921,90,10,2023-01-16,61.5,246.99098521619942,15189.95,Non-Billable
2922,90,3,2023-01-16,59.5,356.50515929852793,21212.06,Billable
2923,90,9,2023-01-16,12.7,496.7566614134116,6308.81,Billable
2924,90,12,2023-01-16,65.6,155.80836121681995,10221.03,Billable
2925,90,10,2023-02-16,68.6,246.99098521619942,16943.58,Non-Billable
2926,90,9,2023-02-16,10.6,496.7566614134116,5265.62,Billable
2927,90,12,2023-02-16,71.0,155.80836121681995,11062.39,Billable
2928,90,4,2023-03-16,28.6,263.9493860652042,7548.95,Billable
2929,90,10,2023-03-16,23.1,246.99098521619942,5705.49,Billable
2930,90,12,2023-03-16,76.6,155.80836121681995,11934.92,Non-Billable
2931,90,4,2023-04-16,10.2,263.9493860652042,2692.28,Billable
2932,90,10,2023-04-16,52.8,246.99098521619942,13041.12,Non-Billable
2933,90,9,2023-04-16,28.4,496.7566614134116,14107.89,Billable
2934,90,12,2023-04-16,26.4,155.80836121681995,4113.34,Billable
2935,90,4,2023-05-16,56.0,263.9493860652042,14781.17,Billable
2936,90,10,2023-05-16,68.8,246.99098521619942,16992.98,Billable
2937,90,3,2023-05-16,44.3,356.50515929852793,15793.18,Non-Billable
2938,90,9,2023-05-16,35.0,496.7566614134116,17386.48,Billable
2939,90,10,2023-06-16,72.8,246.99098521619942,17980.94,Billable
2940,90,3,2023-06-16,41.3,356.50515929852793,14723.66,Billable
2941,90,9,2023-06-16,18.1,496.7566614134116,8991.3,Billable
2942,90,12,2023-06-16,56.2,155.80836121681995,8756.43,Billable
2943,90,4,2023-07-16,59.3,263.9493860652042,15652.2,Billable
2944,90,10,2023-07-16,70.5,246.99098521619942,17412.86,Non-Billable
2945,90,3,2023-07-16,26.4,356.50515929852793,9411.74,Billable
2946,90,4,2023-08-16,38.6,263.9493860652042,10188.45,Non-Billable
2947,90,10,2023-08-16,28.3,246.99098521619942,6989.84,Billable
2948,90,3,2023-08-16,66.6,356.50515929852793,23743.24,Billable
2949,90,9,2023-08-16,73.9,496.7566614134116,36710.32,Billable
2950,90,12,2023-08-16,25.3,155.80836121681995,3941.95,Non-Billable
2951,90,4,2023-09-16,31.6,263.9493860652042,8340.8,Billable
2952,90,3,2023-09-16,47.5,356.50515929852793,16934.0,Non-Billable
2953,90,12,2023-09-16,52.8,155.80836121681995,8226.68,Billable
2954,90,4,2023-10-16,11.4,263.9493860652042,3009.02,Non-Billable
2955,90,3,2023-10-16,64.6,356.50515929852793,23030.23,Billable
2956,90,9,2023-10-16,63.7,496.7566614134116,31643.4,Non-Billable
2957,90,3,2023-11-16,79.0,356.50515929852793,28163.91,Non-Billable
2958,90,9,2023-11-16,60.2,496.7566614134116,29904.75,Billable
2959,90,12,2023-11-16,73.7,155.80836121681995,11483.08,Billable
2960,90,4,2023-12-16,48.7,263.9493860652042,12854.34,Billable
2961,90,10,2023-12-16,12.5,246.99098521619942,3087.39,Billable
2962,90,3,2023-12-16,46.9,356.50515929852793,16720.09,Non-Billable
2963,90,9,2023-12-16,43.9,496.7566614134116,21807.62,Billable
2964,90,10,2024-01-16,58.2,246.99098521619942,14374.88,Billable
2965,90,12,2024-01-16,55.9,155.80836121681995,8709.69,Billable
2966,90,4,2024-02-16,71.4,263.9493860652042,18845.99,Billable
2967,90,3,2024-02-16,59.2,356.50515929852793,21105.11,Non-Billable
2968,90,9,2024-02-16,11.0,496.7566614134116,5464.32,Non-Billable
2969,90,12,2024-02-16,20.6,155.80836121681995,3209.65,Non-Billable
2970,90,4,2024-03-16,37.4,263.9493860652042,9871.71,Non-Billable
2971,90,10,2024-03-16,64.9,246.99098521619942,16029.71,Billable
2972,90,3,2024-03-16,11.6,356.50515929852793,4135.46,Billable
2973,90,9,2024-03-16,17.0,496.7566614134116,8444.86,Non-Billable
2974,90,12,2024-03-16,36.4,155.80836121681995,5671.42,Billable
2975,90,10,2024-04-16,49.3,246.99098521619942,12176.66,Billable
2976,90,9,2024-04-16,45.5,496.7566614134116,22602.43,Billable
2977,90,4,2024-05-16,37.6,263.9493860652042,9924.5,Billable
2978,90,10,2024-05-16,60.0,246.99098521619942,14819.46,Billable
2979,90,9,2024-05-16,37.8,496.7566614134116,18777.4,Billable
2980,90,12,2024-05-16,43.4,155.80836121681995,6762.08,Billable
2981,90,4,2024-06-16,33.3,263.9493860652042,8789.51,Non-Billable
2982,90,10,2024-06-16,16.7,246.99098521619942,4124.75,Billable
2983,90,9,2024-06-16,51.5,496.7566614134116,25582.97,Billable
2984,90,4,2024-07-16,43.1,263.9493860652042,11376.22,Non-Billable
2985,90,10,2024-07-16,63.2,246.99098521619942,15609.83,Billable
2986,90,3,2024-07-16,27.6,356.50515929852793,9839.54,Billable
2987,90,9,2024-07-16,68.4,496.7566614134116,33978.16,Billable
2988,90,12,2024-07-16,49.6,155.80836121681995,7728.09,Billable
2989,90,4,2024-08-16,28.8,263.9493860652042,7601.74,Billable
2990,90,10,2024-08-16,65.6,246.99098521619942,16202.61,Non-Billable
2991,90,3,2024-08-16,77.2,356.50515929852793,27522.2,Billable
2992,90,9,2024-08-16,59.6,496.7566614134116,29606.7,Non-Billable
2993,90,12,2024-08-16,61.8,155.80836121681995,9628.96,Non-Billable
2994,90,3,2024-09-16,36.3,356.50515929852793,12941.14,Billable
2995,90,12,2024-09-16,21.6,155.80836121681995,3365.46,Billable
2996,90,4,2024-10-16,18.0,263.9493860652042,4751.09,Billable
2997,90,10,2024-10-16,53.8,246.99098521619942,13288.12,Non-Billable
2998,90,3,2024-10-16,62.4,356.50515929852793,22245.92,Non-Billable
2999,90,9,2024-10-16,10.6,496.7566614134116,5265.62,Billable
3000,90,12,2024-10-16,30.6,155.80836121681995,4767.74,Non-Billable
3001,90,10,2024-11-16,72.3,246.99098521619942,17857.45,Non-Billable
3002,90,3,2024-11-16,19.9,356.50515929852793,7094.45,Non-Billable
3003,90,9,2024-11-16,66.2,496.7566614134116,32885.29,Non-Billable
3004,90,12,2024-11-16,52.3,155.80836121681995,8148.78,Billable
3005,90,4,2024-12-16,75.5,263.9493860652042,19928.18,Non-Billable
3006,90,10,2024-12-16,69.7,246.99098521619942,17215.27,Billable
3007,90,9,2024-12-16,43.2,496.7566614134116,21459.89,Billable
3008,90,12,2024-12-16,20.5,155.80836121681995,3194.07,Billable
3009,91,5,2024-09-08,16.6,333.24426408004217,5531.85,Non-Billable
3010,91,4,2024-09-08,21.0,263.9493860652042,5542.94,Billable
3011,91,5,2024-10-08,71.8,333.24426408004217,23926.94,Billable
3012,91,4,2024-10-08,75.0,263.9493860652042,19796.2,Billable
3013,91,4,2024-11-08,39.8,263.9493860652042,10505.19,Non-Billable
3014,91,5,2024-12-08,53.7,333.24426408004217,17895.22,Billable
3015,91,4,2024-12-08,49.3,263.9493860652042,13012.7,Non-Billable
3016,92,2,2022-08-21,18.9,209.86584841970367,3966.46,Non-Billable
3017,92,10,2022-08-21,63.6,246.99098521619942,15708.63,Billable
3018,92,3,2022-08-21,69.7,356.50515929852793,24848.41,Non-Billable
3019,92,10,2022-09-21,71.0,246.99098521619942,17536.36,Non-Billable
3020,92,3,2022-09-21,24.7,356.50515929852793,8805.68,Billable
3021,92,2,2022-10-21,79.2,209.86584841970367,16621.38,Billable
3022,92,10,2022-10-21,53.0,246.99098521619942,13090.52,Billable
3023,92,2,2022-11-21,32.6,209.86584841970367,6841.63,Billable
3024,92,3,2022-11-21,39.8,356.50515929852793,14188.91,Billable
3025,92,2,2022-12-21,45.0,209.86584841970367,9443.96,Billable
3026,92,3,2022-12-21,64.2,356.50515929852793,22887.63,Non-Billable
3027,92,2,2023-01-21,31.8,209.86584841970367,6673.73,Non-Billable
3028,92,10,2023-01-21,15.5,246.99098521619942,3828.36,Non-Billable
3029,92,3,2023-01-21,76.9,356.50515929852793,27415.25,Non-Billable
3030,92,2,2023-02-21,59.8,209.86584841970367,12549.98,Billable
3031,92,10,2023-02-21,44.3,246.99098521619942,10941.7,Billable
3032,92,3,2023-02-21,49.1,356.50515929852793,17504.4,Billable
3033,92,2,2023-03-21,22.5,209.86584841970367,4721.98,Billable
3034,92,10,2023-03-21,64.0,246.99098521619942,15807.42,Billable
3035,92,3,2023-03-21,25.0,356.50515929852793,8912.63,Non-Billable
3036,92,2,2023-04-21,74.4,209.86584841970367,15614.02,Billable
3037,92,10,2023-04-21,22.5,246.99098521619942,5557.3,Non-Billable
3038,92,3,2023-04-21,23.7,356.50515929852793,8449.17,Billable
3039,92,2,2023-05-21,10.4,209.86584841970367,2182.6,Billable
3040,92,10,2023-05-21,73.8,246.99098521619942,18227.93,Billable
3041,92,3,2023-05-21,10.9,356.50515929852793,3885.91,Billable
3042,92,3,2023-06-21,13.1,356.50515929852793,4670.22,Non-Billable
3043,92,2,2023-07-21,29.2,209.86584841970367,6128.08,Billable
3044,92,10,2023-07-21,67.6,246.99098521619942,16696.59,Non-Billable
3045,92,3,2023-07-21,79.8,356.50515929852793,28449.11,Non-Billable
3046,92,2,2023-08-21,22.2,209.86584841970367,4659.02,Non-Billable
3047,92,10,2023-08-21,62.5,246.99098521619942,15436.94,Billable
3048,92,10,2023-09-21,20.7,246.99098521619942,5112.71,Non-Billable
3049,92,2,2023-10-21,15.8,209.86584841970367,3315.88,Billable
3050,92,3,2023-10-21,14.4,356.50515929852793,5133.67,Billable
3051,92,2,2023-11-21,29.4,209.86584841970367,6170.06,Billable
3052,92,10,2023-11-21,61.6,246.99098521619942,15214.64,Billable
3053,92,3,2023-11-21,69.4,356.50515929852793,24741.46,Billable
3054,92,2,2023-12-21,21.8,209.86584841970367,4575.08,Non-Billable
3055,92,10,2023-12-21,35.6,246.99098521619942,8792.88,Billable
3056,92,3,2023-12-21,38.2,356.50515929852793,13618.5,Non-Billable
3057,92,2,2024-01-21,14.5,209.86584841970367,3043.05,Non-Billable
3058,92,3,2024-02-21,58.2,356.50515929852793,20748.6,Billable
3059,92,10,2024-03-21,68.7,246.99098521619942,16968.28,Billable
3060,92,3,2024-03-21,49.2,356.50515929852793,17540.05,Billable
3061,92,2,2024-04-21,49.8,209.86584841970367,10451.32,Non-Billable
3062,92,3,2024-04-21,16.2,356.50515929852793,5775.38,Billable
3063,92,3,2024-05-21,53.9,356.50515929852793,19215.63,Billable
3064,92,2,2024-06-21,65.2,209.86584841970367,13683.25,Billable
3065,92,10,2024-06-21,42.2,246.99098521619942,10423.02,Non-Billable
3066,92,3,2024-06-21,31.5,356.50515929852793,11229.91,Non-Billable
3067,92,2,2024-07-21,73.1,209.86584841970367,15341.19,Billable
3068,92,10,2024-07-21,61.7,246.99098521619942,15239.34,Billable
3069,92,2,2024-08-21,22.5,209.86584841970367,4721.98,Billable
3070,92,10,2024-08-21,39.0,246.99098521619942,9632.65,Billable
3071,92,10,2024-09-21,28.2,246.99098521619942,6965.15,Billable
3072,92,2,2024-10-21,50.5,209.86584841970367,10598.23,Billable
3073,92,10,2024-10-21,46.6,246.99098521619942,11509.78,Non-Billable
3074,92,3,2024-10-21,21.9,356.50515929852793,7807.46,Non-Billable
3075,92,2,2024-11-21,47.7,209.86584841970367,10010.6,Billable
3076,92,10,2024-11-21,40.4,246.99098521619942,9978.44,Non-Billable
3077,92,3,2024-11-21,65.7,356.50515929852793,23422.39,Billable
3078,92,2,2024-12-21,77.8,209.86584841970367,16327.56,Non-Billable
3079,92,10,2024-12-21,65.6,246.99098521619942,16202.61,Billable
3080,92,3,2024-12-21,24.8,356.50515929852793,8841.33,Billable
3081,93,5,2023-06-23,42.7,333.24426408004217,14229.53,Billable
3082,93,1,2023-06-23,36.5,209.86584841970367,7660.1,Non-Billable
3083,93,2,2023-06-23,32.6,209.86584841970367,6841.63,Billable
3084,93,9,2023-06-23,70.9,496.7566614134116,35220.05,Billable
3085,93,5,2023-07-23,33.6,333.24426408004217,11197.01,Billable
3086,93,2,2023-07-23,21.4,209.86584841970367,4491.13,Non-Billable
3087,93,5,2023-08-23,42.0,333.24426408004217,13996.26,Non-Billable
3088,93,1,2023-08-23,61.2,209.86584841970367,12843.79,Billable
3089,93,2,2023-08-23,27.7,209.86584841970367,5813.28,Billable
3090,93,9,2023-08-23,43.8,496.7566614134116,21757.94,Billable
3091,93,3,2023-08-23,78.0,356.50515929852793,27807.4,Billable
3092,93,5,2023-09-23,73.1,333.24426408004217,24360.16,Non-Billable
3093,93,2,2023-09-23,28.9,209.86584841970367,6065.12,Non-Billable
3094,93,9,2023-09-23,12.0,496.7566614134116,5961.08,Non-Billable
3095,93,5,2023-10-23,51.8,333.24426408004217,17262.05,Non-Billable
3096,93,1,2023-10-23,23.9,209.86584841970367,5015.79,Non-Billable
3097,93,2,2023-10-23,19.1,209.86584841970367,4008.44,Billable
3098,93,9,2023-10-23,13.8,496.7566614134116,6855.24,Billable
3099,93,3,2023-10-23,63.6,356.50515929852793,22673.73,Billable
3100,93,5,2023-11-23,21.6,333.24426408004217,7198.08,Billable
3101,93,1,2023-11-23,24.0,209.86584841970367,5036.78,Billable
3102,93,2,2023-11-23,15.6,209.86584841970367,3273.91,Billable
3103,93,9,2023-11-23,40.6,496.7566614134116,20168.32,Non-Billable
3104,93,5,2023-12-23,69.2,333.24426408004217,23060.5,Billable
3105,93,3,2023-12-23,37.6,356.50515929852793,13404.59,Billable
3106,93,5,2024-01-23,56.8,333.24426408004217,18928.27,Billable
3107,93,1,2024-01-23,63.4,209.86584841970367,13305.49,Billable
3108,93,2,2024-01-23,32.3,209.86584841970367,6778.67,Billable
3109,93,9,2024-01-23,32.9,496.7566614134116,16343.29,Billable
3110,93,3,2024-01-23,61.1,356.50515929852793,21782.47,Billable
3111,93,5,2024-02-23,47.4,333.24426408004217,15795.78,Billable
3112,93,1,2024-02-23,61.8,209.86584841970367,12969.71,Non-Billable
3113,93,9,2024-02-23,22.5,496.7566614134116,11177.02,Billable
3114,93,3,2024-02-23,33.8,356.50515929852793,12049.87,Billable
3115,93,5,2024-03-23,62.6,333.24426408004217,20861.09,Billable
3116,93,1,2024-03-23,19.7,209.86584841970367,4134.36,Billable
3117,93,9,2024-03-23,16.5,496.7566614134116,8196.48,Billable
3118,93,3,2024-03-23,39.8,356.50515929852793,14188.91,Billable
3119,93,5,2024-04-23,57.3,333.24426408004217,19094.9,Billable
3120,93,2,2024-04-23,39.5,209.86584841970367,8289.7,Billable
3121,93,9,2024-04-23,46.2,496.7566614134116,22950.16,Billable
3122,93,3,2024-04-23,15.8,356.50515929852793,5632.78,Non-Billable
3123,94,11,2023-09-04,10.9,210.1115011743209,2290.22,Billable
3124,94,11,2023-10-04,58.0,210.1115011743209,12186.47,Billable
3125,94,7,2023-10-04,77.2,209.86584841970367,16201.64,Billable
3126,94,11,2023-11-04,13.8,210.1115011743209,2899.54,Billable
3127,94,11,2023-12-04,52.3,210.1115011743209,10988.83,Billable
3128,94,7,2023-12-04,64.7,209.86584841970367,13578.32,Non-Billable
3129,94,11,2024-01-04,47.5,210.1115011743209,9980.3,Billable
3130,94,7,2024-02-04,63.2,209.86584841970367,13263.52,Non-Billable
3131,94,11,2024-04-04,59.5,210.1115011743209,12501.63,Billable
3132,94,11,2024-05-04,60.9,210.1115011743209,12795.79,Billable
3133,94,7,2024-05-04,42.5,209.86584841970367,8919.3,Billable
3134,94,7,2024-06-04,35.7,209.86584841970367,7492.21,Non-Billable
3135,94,11,2024-07-04,27.7,210.1115011743209,5820.09,Billable
3136,94,7,2024-07-04,63.7,209.86584841970367,13368.45,Billable
3137,94,11,2024-08-04,22.5,210.1115011743209,4727.51,Billable
3138,94,7,2024-08-04,41.3,209.86584841970367,8667.46,Billable
3139,94,11,2024-09-04,51.7,210.1115011743209,10862.76,Billable
3140,94,7,2024-09-04,47.2,209.86584841970367,9905.67,Billable
3141,94,7,2024-11-04,54.3,209.86584841970367,11395.72,Billable
3142,94,11,2024-12-04,34.2,210.1115011743209,7185.81,Billable
3143,94,7,2024-12-04,27.1,209.86584841970367,5687.36,Non-Billable
